node,degree,Betweenness_centrality,Eigenvector_centrality,Closeness_centrality,betwennes/degree
RAB2B,17,4.131237256549569e-05,0.0018362554668175505,0.36624763889793527,2.430139562676217e-06
RP11-108F13.1,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
RP11-176D17.1,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
RP11-276E15.2,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
PRO2979,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
PLEC,92,0.0003670968823468798,0.021646144314309293,0.4126669602231029,3.990183503770433e-06
hCG_2022032,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
WNK1,45,0.000229423278605146,0.009631641782154022,0.40456147924311103,5.098295080114356e-06
HAAO,3,6.636524010463283e-06,0.0002946084300390559,0.32619793479521986,2.2121746701544276e-06
RP5-890O15.2,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
PDE9A,14,3.879627647397897e-05,0.0005669880818793716,0.33402637519306166,2.771162605284212e-06
MYH6,24,8.254752563272614e-05,0.003115602180194436,0.36833486178435737,3.4394802346969225e-06
RP1-118B18.1,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
SDC1,19,0.00018001566124050666,0.00308484798598529,0.380549539794261,9.474508486342456e-06
DPCD,11,3.93846499505066e-05,0.0015714514821714423,0.3531591508604447,3.580422722773327e-06
OR10G3,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
BEAN1,2,1.951689475474447e-06,0.00017449309539513695,0.31572150477259964,9.758447377372234e-07
NAP1L5,16,3.3847624451450946e-05,0.002065318131877752,0.3587469695036366,2.115476528215684e-06
C1QTNF7,2,1.4611970467513262e-06,0.0002716785685774234,0.32329097912953486,7.305985233756631e-07
FKSG13,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
EVL,32,0.00016715787731357517,0.00348047794835688,0.3770788626609442,5.223683666049224e-06
EIF4EBP2,9,1.3312281014329334e-05,0.0015006224356759624,0.3534033058890076,1.4791423349254815e-06
MAPRE1,94,0.0002604210995728914,0.015961774092106577,0.4118508752655094,2.7704372294988444e-06
RP11-548B3.1,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
RP4-680D5.5,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
RP11-462F15.1,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
MIG8,2,1.9910752993764856e-05,0.00025942007193420757,0.3202528761817975,9.955376496882428e-06
PSEC0106,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
RP11-291O7.3,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
PSEC0067,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
RP4-697E16.3,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
SH3YL1,7,1.2737801661272869e-05,0.0006910755044923092,0.33588196642972346,1.8196859516104097e-06
PSMG1,31,5.139894419194316e-05,0.0038478213466346723,0.36672536359486074,1.658030457804618e-06
METTL21A,14,3.3919805775197805e-05,0.002528426820575274,0.3554810974838791,2.422843269656986e-06
PTD015,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
ATG3,23,4.922261433047704e-05,0.0036009416924733897,0.37310065689071725,2.14011366654248e-06
ACD,32,5.082615884698064e-05,0.005758224648052062,0.382230983617701,1.588317463968145e-06
CNOT7,30,9.658546345623251e-05,0.006073111431386928,0.3979757944652842,3.2195154485410838e-06
CSTB,19,3.9207831507402265e-05,0.005084412067761958,0.3718423488956487,2.063570079336961e-06
ANXA10,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
LSM5,25,5.987340473266509e-05,0.003432114418231174,0.36434912201127456,2.3949361893066035e-06
MAP4,60,0.00015132017719391583,0.01650660312391032,0.4052612612612613,2.5220029532319305e-06
JRK,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
POLR2H,42,9.35846368959374e-05,0.009746925199846195,0.3932717862638131,2.228205640379462e-06
AK2,29,9.904794438716825e-05,0.006614255697346971,0.3814789687924016,3.4154463581782155e-06
DAAP-218M18.9,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
RP11-451M19.1,2,1.1205688321680735e-05,0.0001677912741116458,0.3177733823113874,5.602844160840368e-06
SYNPO2,16,3.4991302508470094e-05,0.0038783895789329895,0.3814789687924016,2.186956406779381e-06
GSTM4,8,1.5393936053006428e-05,0.0014164092014548112,0.3508235587721487,1.9242420066258035e-06
ACAT2,30,5.838523208073151e-05,0.0051379909629583895,0.3822050027188689,1.9461744026910503e-06
SNN,2,5.288788365856951e-07,0.0002815391072437185,0.3202164009111617,2.6443941829284757e-07
PYCR1,28,4.368585722825582e-05,0.008176315491498996,0.38199728260869564,1.5602091867234222e-06
RP1-214M20.2,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
YWHAG,228,0.0019126442869088038,0.037211483549261244,0.4396059729497303,8.388790732056157e-06
RP3-473J16.4,2,4.585224471873323e-05,0.00018111562095148205,0.31883647085506917,2.2926122359366614e-05
RP11-369J21.10-010,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
BDKRB2,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
AD-007,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
RASIP1,4,7.146004348653811e-06,0.0006517835306966318,0.33168170825222676,1.7865010871634528e-06
KRT19,44,7.388304411087806e-05,0.008953630611919953,0.38680608103460135,1.6791600934290469e-06
IL36B,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
TMSB10,7,4.32083313787495e-06,0.0007889485277798651,0.3365252259261476,6.172618768392786e-07
PSMD12,113,0.0004087804885052691,0.017898434338529032,0.4125761244405312,3.617526446949284e-06
APOPT1,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
NQO1,21,3.9022227310112146e-05,0.0040044701075078685,0.3752419085752419,1.8582013004815307e-06
CLCN5,3,1.981589505821523e-06,0.0014294472173489632,0.3566309380351367,6.60529835273841e-07
KRT79,19,3.1438359255602676e-05,0.002938495084280792,0.3589301672411592,1.6546504871369829e-06
HTT,73,0.00040425940085806595,0.010139965094165747,0.40305354454877784,5.537800011754328e-06
FAM168A,19,2.678318480983388e-05,0.003351793416527186,0.3756680919294495,1.4096413057807306e-06
WBSCR28,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
PRRG2,3,2.9613511405035993e-07,0.0005412944374314485,0.3268046030454493,9.871170468345331e-08
CTA-268H5.11-003,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
CRIP2,13,0.00013659782274734635,0.0019137881186648453,0.3629615285308546,1.050752482671895e-05
ANKS1A,15,5.352698628502435e-05,0.0023996792418754676,0.3686971346141237,3.5684657523349567e-06
MIA,3,4.094125342130418e-06,0.0006819063130796341,0.3385106254891337,1.3647084473768059e-06
BMF,7,7.526410745467646e-06,0.0005108554114695431,0.333828069342199,1.0752015350668066e-06
PSMD8,99,0.0016584877653862198,0.0096286702899871,0.39674028081563534,1.6752401670567878e-05
OR8D4,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
GAB1,45,0.00016290998323452267,0.005448315186020292,0.3895123302853976,3.6202218496560592e-06
BCL2L11,41,0.00023100883250613417,0.00477297972571838,0.3818935071991307,5.634361768442297e-06
hCG_40738,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
RP5-1166H10.3,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
AKR1C4,2,6.374138745660583e-06,0.0001553853963780114,0.313363798484173,3.1870693728302916e-06
CMTM1,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
RP3-511B24.2,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
GORASP2,49,0.0003634087888912338,0.006846023174597373,0.40244775264815347,7.416505895739466e-06
ANXA2,101,0.0004721918821930917,0.024466411086398104,0.4172293537137345,4.675167150426651e-06
DPH2,10,3.5119631141339854e-05,0.0014531442236787302,0.34815181722493965,3.5119631141339856e-06
ZNF655,7,1.2925318230178466e-05,0.0005657007965709714,0.33164258330875845,1.846474032882638e-06
ATG4B,16,2.011887320582779e-05,0.0027491254526555977,0.3680214673735192,1.257429575364237e-06
ELMO1,9,2.2830704548722257e-05,0.001543388136218645,0.35794767330829463,2.5367449498580284e-06
NANP,7,1.3640766972640488e-05,0.000763112834051457,0.33747449285800024,1.9486809960914984e-06
RP1-18D14.8,2,3.5389429921825104e-06,0.00025621730750612965,0.3187641723356009,1.7694714960912552e-06
ACLY,71,0.00017565249992841525,0.019603097551285427,0.41073776479181884,2.4739788722312006e-06
S100P,13,9.910111573003266e-06,0.0022956714967488903,0.36282100916247256,7.62316274846405e-07
S100A14,13,1.6291818667586603e-05,0.0029836983866927593,0.37258150013252056,1.253216820583585e-06
HSPC200,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
RP11-153L18.1,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
GPKOW,21,0.00012057143199859143,0.003694564311921785,0.3843209623402365,5.741496761837687e-06
LIFR,6,1.2367224552128364e-05,0.0007418724834526376,0.3360224692243337,2.061204092021394e-06
FUZ,8,2.607440289721242e-05,0.0010556528102967956,0.34539312039312037,3.2593003621515525e-06
PCDHGB2,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
MUM1,10,2.15139819300304e-05,0.0016072506525957055,0.3571746172902242,2.15139819300304e-06
S100G,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
CGI-121,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
STK16,29,8.621201793414723e-05,0.0017109397145853192,0.35378130111991946,2.9728282046257667e-06
BID,46,0.00017411656517285736,0.005185156679899492,0.38421592073795696,3.785142721149073e-06
ZNF3,8,2.2360275105686366e-05,0.00041449770312992787,0.32900356912995143,2.7950343882107957e-06
PPIL3,25,6.469373759135887e-05,0.004517923868543009,0.3835607094133697,2.5877495036543545e-06
COPS4,92,0.0005253994428897129,0.014089083038197234,0.4110079672538557,5.710863509670793e-06
RP11-392A23.1,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
RP11-713C5.1,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
RANBP2,131,0.001122350637838883,0.027666566525057043,0.4326383011464184,8.567562120907504e-06
RP1-214M20.1,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
SENP1,43,0.00017046307861693787,0.006898240926103626,0.39930407612555036,3.964257642254369e-06
LYZL4,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
STARD7,7,9.052858955222564e-06,0.0015718853114077133,0.3455204620867642,1.293265565031795e-06
SORBS3,29,6.898420903030854e-05,0.002882002348387051,0.364774570223808,2.378765828631329e-06
RP11-190A12.1,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
SAE1,36,7.297410076448571e-05,0.008018450966721834,0.4005271030700192,2.0270583545690477e-06
MSTP040,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
RP3-337O18.1,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
LRBA,17,2.0669015569970753e-05,0.0036128050068214156,0.3754924874791319,1.2158244452923972e-06
XX-FW81657B9.3,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
tcag7.555,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
RAB4A,23,9.395813671283552e-05,0.002310271990388921,0.364231118020469,4.085136378818936e-06
KCND2,6,1.7416342849628835e-05,0.0010609196042901795,0.3454143374900178,2.9027238082714725e-06
GFRA1,3,3.505224329234514e-06,0.0007612380706793427,0.338123872519543,1.168408109744838e-06
ASL,14,1.8365440614807994e-05,0.0015087110380608542,0.3511960527137593,1.3118171867719996e-06
C21orf59,17,0.00010038918955781036,0.0029125130192206054,0.3749916638879627,5.9052464445770795e-06
ARRDC3,26,0.00011484181286480789,0.0029635742639064176,0.36840725938544194,4.416992802492611e-06
RP11-274B18.1,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
PP7157,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
NUBP2,35,0.00012382461508158457,0.005673671851038459,0.38434723171565277,3.5378461451881305e-06
SSH2,18,2.5247126644736206e-05,0.0029704175772499383,0.3683831236897275,1.4026181469297892e-06
CCDC186,6,1.917845516606941e-05,0.000618472010686328,0.33164258330875845,3.1964091943449018e-06
CNTN4,4,1.9857985454635297e-06,0.0015296887204779195,0.34984134884589063,4.964496363658824e-07
FAM84A,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
AKR7A3,4,2.4382229257098338e-06,0.0002553105421924166,0.32364452630367213,6.095557314274584e-07
SCAMP3,37,0.00011851698582953055,0.006542344968611491,0.3906217436609934,3.2031617791765014e-06
PRPS2,13,3.464019879403706e-05,0.0031712259845087126,0.368214262327287,2.664630676464389e-06
SPINT2,29,0.00015257113914456151,0.002845356029888142,0.3716211750710462,5.261073763605569e-06
FMR1,50,0.0001290410035512754,0.009591077504744623,0.39357457828795406,2.580820071025508e-06
DOK4,16,4.878000752607872e-05,0.0019173289432601397,0.36371280724450195,3.04875047037992e-06
PCP2,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
RP11-196G18.20-002,4,3.542123995702359e-05,0.0006318284010264897,0.3304925355589515,8.855309989255897e-06
RP11-544A12.2,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
hCG_1729960,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
PGM3,12,2.1867633097550827e-05,0.0035904008503878423,0.3776106372976966,1.8223027581292356e-06
HSPC210,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
LPAR4,10,3.530261440758541e-05,0.0013492063007420685,0.34968905472636813,3.530261440758541e-06
CCDC88C,11,2.4715122853949398e-05,0.0017481542047570295,0.3588614461675921,2.2468293503590363e-06
RPS12,103,0.0001782846983421874,0.03011105466783981,0.4136383698690599,1.73091940138046e-06
CGI-120,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
PRO0992,3,2.8328012097813705e-05,0.0002709071214861379,0.3240361897078315,9.442670699271234e-06
CAPZA1,91,0.0002399592585852205,0.02229009981591208,0.4156871442300584,2.6369149295079173e-06
RP1-37E16.3,2,1.3397442953621893e-05,0.00017837528880386202,0.31536735838474483,6.698721476810946e-06
WBP2,33,9.202719792676934e-05,0.0062207819848492905,0.3826471588975842,2.7887029674778587e-06
C4orf22,2,2.9660476590285004e-06,0.0005138975224937057,0.3384698729910311,1.4830238295142502e-06
RP11-544M22.5,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
RP11-413M3.10,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
RP4-735C1.2,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
MDP1,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
ZCCHC14,7,7.921505370024424e-06,0.0016936910860064637,0.36198017252478437,1.1316436242892035e-06
TTC32,3,1.2515606377473969e-05,0.00022102384174395092,0.32008880286901575,4.171868792491323e-06
CKAP5,73,0.00037021356015622077,0.015378796958947085,0.40637421406374213,5.071418632276997e-06
CRACR2B,3,5.88921032909673e-06,0.0005484186974683392,0.33949163798828713,1.96307010969891e-06
RP11-452K12.9,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
PSME1,84,0.00274677552055253,0.007422949706067022,0.3937123652149559,3.269970857800631e-05
PDCD6,93,0.00036661375389726965,0.019835678702086256,0.4153800694393145,3.942083375239459e-06
RP11-178C10.1,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
PP5423,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
RP11-114M11.1,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
NDUFB4,25,7.213568165434815e-05,0.00391438984745454,0.37652336949243337,2.885427266173926e-06
PIG30,2,5.606633749835639e-06,0.0003955256689269541,0.33078416377433967,2.8033168749178194e-06
COPE,91,0.00016880828215887347,0.021314081591289533,0.4130913899500441,1.8550360676799283e-06
CMBL,18,3.116453927680324e-05,0.004806378595275305,0.367324274888947,1.7313632931557357e-06
ANXA5,50,0.0001171917441163875,0.011334131107571274,0.4036321872083842,2.34383488232775e-06
SSBP2,11,2.4806677166609414e-05,0.0011458357433211071,0.3417198419933151,2.255152469691765e-06
RP11-101E13.4,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
MAPK11,21,5.581049466809904e-05,0.003335441051912991,0.37054365733113676,2.6576426032428116e-06
NDP,5,3.8328892371779066e-06,0.0007695705944103144,0.3427822482321385,7.665778474355813e-07
PSMB4,107,0.0016505414458765938,0.010511256949718875,0.4048819124423963,1.542562098950088e-05
RP11-27I1.5,12,1.1026875416136632e-05,0.0011440826132945953,0.3371911729431518,9.189062846780527e-07
RP5-1187J4.1,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
SCIN,8,1.2629309933108e-05,0.0019402624126786394,0.35959583040225107,1.5786637416385e-06
PSEC0061,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
WIPF1,21,0.00011264833081380866,0.0020939035643568263,0.36146824376446385,5.364206229228984e-06
ZNF428,9,2.372363783973511e-05,0.0007983405576341902,0.3325447986279496,2.6359597599705677e-06
GH1,2,4.772486643208337e-06,0.00017219611283632945,0.31644999718611067,2.3862433216041683e-06
DPP10,4,0.0,0.00015914971916128082,0.3133463360267484,0.0
RP23-119H5.1,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
RP5-1013A10.1,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
TRAPPC2L,29,4.793972784316665e-05,0.004021358675583236,0.3831164406895142,1.6530940635574706e-06
DOHH,8,1.732992689883189e-05,0.001271173864131733,0.3376568786404852,2.1662408623539864e-06
HSPC218,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
RP11-274A8.1,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
PRO2446,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
ZMPSTE24,20,7.245032843591106e-05,0.0020307994848718504,0.358769858993173,3.622516421795553e-06
HSPC132,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
DBR1,13,2.178530689389841e-05,0.0038520709408018986,0.3727791036860249,1.6757928379921852e-06
RP5-886K2.6,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
ARPC1A,17,3.6067868823433633e-05,0.003335448669252592,0.37391940417608727,2.1216393425549196e-06
RP1-92O14.1,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
RP11-704J17.4,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
WDFY3,30,0.0001588689395860748,0.004486582537815099,0.38516336735392837,5.295631319535827e-06
PSMB3,95,0.0003625215697165164,0.013950636275218985,0.4112484458421707,3.816016523331752e-06
PSMD3,142,0.004846698436570646,0.015522169512967214,0.40986952401778554,3.4131679130779197e-05
DLNB07,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
OVOL2,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
CDK17,20,3.8041039393616845e-05,0.00394952500599322,0.3829859692140035,1.9020519696808422e-06
LITAF,23,5.4082651728831785e-05,0.0019854010302423225,0.36378339910720064,2.3514196403839907e-06
PEBP1,24,6.743629124681284e-05,0.003262898163488301,0.3729521788154142,2.8098454686172015e-06
IGLV3-21,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
YKT6,24,9.117497942218225e-05,0.002620480744090554,0.3674202822791427,3.7989574759242603e-06
MYBPH,3,7.271193657272419e-06,0.0006464843331013007,0.33959415388331926,2.423731219090806e-06
TINF2,54,0.00021576722885029848,0.005856650704809811,0.3804722917653427,3.9956894231536755e-06
RP1-50O24.2,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
PBLD,5,3.641933568321228e-06,0.00029036858186448416,0.3212225078548986,7.283867136642456e-07
RP11-69J16.2,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
RP4-580O19.1,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
TMEM126A,15,5.023436442161441e-05,0.00230953429013314,0.3625870518442094,3.3489576281076275e-06
SPAG16,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
RP11-554C12.3,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
GNAO1,14,7.722005439460698e-05,0.001444086616682558,0.3605411644011285,5.515718171043356e-06
MSTP145,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
EFCAB2,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
FAM189B,28,0.00012549766800580957,0.0026231426449947787,0.36619993487463365,4.482059571636056e-06
SOAT2,3,5.700648596030979e-06,0.0002359224141474232,0.3226787558820154,1.9002161986769931e-06
ZNF426,7,2.0338295796624107e-05,0.0008034864728716166,0.34596689841875344,2.9054708280891583e-06
ZBTB3,11,2.5544498774279722e-05,0.0015844548232548936,0.35895308011490584,2.3222271612981566e-06
TSTA3,14,2.746775630864868e-05,0.002584059550364158,0.36121282199524635,1.961982593474906e-06
TNFAIP1,32,6.40142519820144e-05,0.004785408804808204,0.3814789687924016,2.00044537443795e-06
MACROD1,22,3.391520132135074e-05,0.005136622516455034,0.3688422433584782,1.5416000600613974e-06
CDCA3,20,0.00016602942071357855,0.0027763983829743526,0.37695247033585844,8.301471035678928e-06
PDLIM3,3,3.7233291395293053e-06,0.00021394000579156834,0.3180609762995645,1.241109713176435e-06
WDR1,68,0.00035121586194386285,0.010424154714582903,0.40293801504836974,5.164939146233277e-06
GPI,51,0.0001493291353187573,0.010265001170970107,0.39407106314387835,2.928022261152104e-06
PVRL3,19,8.05982978067043e-05,0.0012059523756950588,0.35108641358641357,4.242015674037068e-06
GSTZ1,9,5.841066656881057e-06,0.002160819415843978,0.36156121399176955,6.490074063201174e-07
TPD52,29,5.213142724745632e-05,0.004289694940606133,0.379036063363667,1.79763542232608e-06
PRKAG3,8,1.3700879883331201e-05,0.0010952582040624308,0.3469488492626643,1.7126099854164002e-06
RP4-657E11.7,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
UBXN6,38,0.00010638490043351902,0.006977411925070573,0.3942368365701465,2.7996026429873426e-06
RP11-326F20.2,2,5.0210066712578445e-06,0.00018691469014932828,0.3160231551733828,2.5105033356289222e-06
NUP93,81,0.0004459470423057989,0.019253856879278993,0.4203483591238693,5.505519040812332e-06
DNAJB3,2,6.270245187204698e-07,0.0005066065066535421,0.32813958916900093,3.135122593602349e-07
RP11-452J6.1,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
OR5T1,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
UNQ3124,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
RP6-198C21.1,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
CD40,41,0.00029971938146595084,0.0053719882086205074,0.38590350696589115,7.310228816242703e-06
FOSB,7,1.553043134955053e-05,0.0011058863341552488,0.3406846410178734,2.21863304993579e-06
GALK1,20,2.195174783199037e-05,0.005708562006003,0.38582407026211063,1.0975873915995185e-06
RP3-438D16.2,3,4.8780011879864866e-05,0.0005397336311826995,0.3420732449203066,1.6260003959954957e-05
HMFT1638,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
UNC5CL,8,1.2859598775021166e-05,0.0010399717706306678,0.3400459603289792,1.6074498468776458e-06
OR2T35,2,8.635619919178596e-07,0.0008328943225358355,0.3408085338505364,4.317809959589298e-07
TMEM174,2,1.262263887551674e-06,0.0001935346604114878,0.3158988764044944,6.31131943775837e-07
hCG_1984265,2,1.2127287575089736e-05,0.0003479168128655139,0.3225676916016521,6.063643787544868e-06
PSMB1,120,0.0005015797075985512,0.018097566377702237,0.415288035450517,4.1798308966545935e-06
RP11-205M9.4,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
RASL11B,6,8.782417096194016e-06,0.0010761683884625577,0.3502990281584849,1.4637361826990025e-06
Cryab,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
RP1-20I3.4,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
MSTP045,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
NFKBIB,52,0.0001644397540121023,0.011095776055231654,0.41753916982252914,3.162302961771198e-06
MSTP011,2,6.636524010463283e-06,0.00021871425952164653,0.3212592127063932,3.3182620052316417e-06
PSME2,65,0.001232079295311101,0.0062369470387664315,0.3902692948362021,1.8955066081709245e-05
DAAP-218M18.8,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
CTA-228A9.2,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
NR2C2AP,5,5.67888972539323e-06,0.0009566885050566252,0.3400665255518597,1.1357779450786459e-06
OR8H2,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
HSPC124,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
CA3,1,0.0,0.0001509792402693698,0.3131195010580243,0.0
DNAJC3,14,7.027313856592062e-06,0.0023726525620265805,0.3472059277554801,5.019509897565759e-07
TPPP,6,2.6534888091328517e-06,0.0008869099103629759,0.339696731710264,4.4224813485547526e-07
GRPEL2,3,1.6907309565476286e-06,0.0005634751778650753,0.3266337496369445,5.635769855158762e-07
RP11-535C21.1,1,0.0,3.593544987995849e-05,0.2750305698214722,0.0
MDS015,1,0.0,3.593544987995849e-05,0.2750305698214722,0.0
EYA1,12,6.796725533309516e-06,0.0031031600944375556,0.35282675534918745,5.663937944424597e-07
RP5-1180E21.2,2,0.0,0.0002804818785375428,0.3149963587474091,0.0
MDH2,58,4.364651363172825e-05,0.013692544876724331,0.3916829200334355,7.525260970987629e-07
ARPC4,49,5.188524022021479e-05,0.011684578722813904,0.3941263054601528,1.0588824534737713e-06
NF2,139,0.0003539264612707521,0.02295108368306133,0.4144615611410039,2.5462335343219574e-06
SPATA24,20,2.4683276758324666e-05,0.0008172788885154567,0.3323089651911826,1.2341638379162334e-06
RP5-1057B20.2,2,5.023521386849603e-06,0.00023806155458052367,0.30834612853695986,2.5117606934248017e-06
RP11-460I13.4,1,0.0,3.593544987995849e-05,0.2750305698214722,0.0
PROSER2,15,1.8327058877955458e-05,0.0024505528034027115,0.3610041088854648,1.2218039251970305e-06
ARAP3,6,4.38597017024815e-05,0.001310071729070823,0.34797945417414444,7.309950283746917e-06
RP23-396M19.2,3,4.582878632611105e-06,0.00014910898101995435,0.30232808215495455,1.5276262108703683e-06
CLNK,14,1.2363988748337162e-05,0.001657104686167918,0.34744191794364804,8.831420534526544e-07
ASAP1,27,6.032600519327098e-05,0.003983021007940084,0.37644774720492735,2.234296488639666e-06
RP11-345L8.1,3,1.5022920296825989e-05,0.00017009258551230983,0.3075534649674561,5.007640098941996e-06
PSME4,45,0.0007039970124021657,0.005036892868282205,0.3736460894411589,1.5644378053381462e-05
Prkaa1,67,3.166272655886315e-05,0.015225281076825059,0.3819194457651294,4.725780083412411e-07
NUTM1,8,3.1054069946783553e-06,0.0007312416899332725,0.32699464991858573,3.881758743347944e-07
RP11-101K10.7,13,3.3305830887522525e-06,0.0011069113445796792,0.32585767269355587,2.5619869913478864e-07
SLX1A,11,5.813099485272354e-06,0.000919270914957106,0.33325431162211816,5.284635895702141e-07
CALCOCO2,86,0.00029335392175801307,0.009267805693717808,0.39040477678261476,3.4110921134652683e-06
SART3,113,0.00031392033642531705,0.022362006547549676,0.40450327314581686,2.7780560745603278e-06
PSMD14,108,0.0005252939126668613,0.015705524282717716,0.4117905529110216,4.86383252469316e-06
SEPT10,14,1.1450754944104842e-05,0.0022219609663814686,0.35420472440944883,8.179110674360601e-07
Psmb5,46,7.648521372884216e-05,0.005539102950291124,0.36840725938544194,1.6627220375835252e-06
RUFY1,18,1.502932391185039e-05,0.002654363837065115,0.3649402907580478,8.349624395472439e-07
Ncbp2,12,4.0510640208052145e-06,0.0010525981028050501,0.32491621402981624,3.3758866840043454e-07
ARHGEF10,7,2.9090756912179795e-06,0.0010357278850236607,0.3383476743486371,4.155822416025685e-07
MTNR1A,54,0.00019934836899689073,0.008834445427779093,0.3862481110042588,3.691636462905384e-06
DADB-223G19.3,15,9.251584935508235e-06,0.0012153186674723367,0.329466221362864,6.167723290338823e-07
FDPS,37,5.162561434058306e-05,0.006951021618378156,0.3887045485967095,1.3952868740698125e-06
